Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Symbol,-log10P,Category
Spink1,131.09330446344975,7.591015064129841,0.5021258363958272,15.117754383277386,1.2368912016208486e-51,4.732060300970224e-49,Spink1,50.90766849973527,DEG
Tmem163,12.43008028485836,7.395935482406204,1.2015909488935255,6.155119168646107,7.502106279935531e-10,1.2499740563905985e-08,Tmem163,9.124816787630964,DEG
Gm38655,15.185949914649806,7.395764207221922,1.1161646488862507,6.626051286072966,3.447854237415478e-11,6.821636568798652e-10,Gm38655,10.462451102831151,DEG
Fam183b,24.12743813777121,7.313742937507954,0.8880898882450116,8.23536337291366,1.7901344226721626e-16,6.770519810768061e-15,Fam183b,15.747114356264328,DEG
Fgf14,79.66070291332102,7.179679057266447,0.5898051011043913,12.172968738016552,4.3304080956611745e-34,6.066840750357986e-32,Fgf14,33.36347117400639,DEG
Kcnk16,61.52483768698728,7.1728881092995405,0.5032993740736423,14.251732624348564,4.372954302834915e-46,1.2252894774732085e-43,Kcnk16,45.35922506098817,DEG
Gm45623,24.927352538044392,7.0538229810460455,0.7859465819468513,8.974939446359285,2.8350769294185746e-19,1.4030104585535602e-17,Gm45623,18.54743515209076,DEG
Robo3,16.554955189925764,7.014445648530962,0.9249150786889765,7.58388073689274,3.353694571120941e-14,9.613602276351585e-13,Robo3,13.474476492152355,DEG
Defa38,30.991912294575798,6.806703844572534,1.1113199333841375,6.124882349446474,9.075063758997867e-10,1.4846983422821015e-08,Defa38,9.04215031504296,DEG
Dlx1,16.62929369836444,6.780945373005086,1.1130200204593519,6.092384007797577,1.112414435233175e-09,1.7992172987421778e-08,Dlx1,8.953733384153944,DEG
Six3,11.066899759402842,6.6411412790923405,1.2100921880864375,5.488128379371011,4.0621480158035845e-08,5.170337340140532e-07,Six3,7.391244255900301,DEG
Foxj1,229.3770712862235,6.553004004346361,0.39126891608331504,16.74808229067446,5.848128419714618e-63,3.5255353570243216e-60,Foxj1,62.232983099223745,DEG
Myh7,13.698438254437447,6.457823969464272,1.2272434022527723,5.262056375784996,1.4245306938443022e-07,1.6524556048593905e-06,Myh7,6.846328188738581,DEG
Gm5771,13.182212668349003,6.451240371018093,0.8376123807755347,7.701940084797901,1.340157262637538e-14,4.095405312275143e-13,Gm5771,13.872844235748435,DEG
Elfn1,39.16250185491374,6.41916604962151,0.742123611602492,8.649726203644692,5.162313445243648e-18,2.2822014151039363e-16,Elfn1,17.287155629507975,DEG
Vwa3a,11.034662410928181,6.407144584612413,1.1483528482271863,5.579421511866921,2.4131980550500607e-08,3.194155828820087e-07,Vwa3a,7.617407033381062,DEG
Gata1,19.671804217205228,6.397059773497397,0.8530885037820357,7.498705872997965,6.445096486994702e-14,1.7685344760313463e-12,Gata1,13.190770576610701,DEG
Tbx1,33.099810104405506,6.345837816328024,0.6750245512736465,9.400899277447913,5.409869603552141e-21,3.146899002721237e-19,Tbx1,20.266813202756694,DEG
Lmx1a,112.89434249001272,6.308817624002566,0.5378967637012116,11.728677414960165,9.086737353233936e-32,1.1228046764300367e-29,Lmx1a,31.04159202479107,DEG
Mab21l2,55.22881235848795,6.291134681827957,1.0921404064396159,5.7603716928092545,8.392890909743874e-09,1.1951909216782009e-07,Mab21l2,8.076088421781947,DEG
Myl3,20.45862720351102,6.284471512635642,0.6926771318394613,9.072728438351515,1.1607330683619446e-19,5.966827819636312e-18,Myl3,18.935267642678465,DEG
Sox17,189.52731095760691,6.269609980856807,0.432300651722571,14.502892734199092,1.1614996149044007e-47,3.667757672842563e-45,Sox17,46.934980929854206,DEG
Ermn,10.06905180848014,6.211136687906941,3.1235336714521895,1.9884967928068682,0.04675677336104292,0.11999216321524611,Ermn,1.3301554667113225,DEG
Enkur,18.537429727746346,6.109918705200001,0.7531378492421319,8.112616715981403,4.954114788560149e-16,1.7790101011482962e-14,Enkur,15.305033934879631,DEG
Pkd1l1,191.5419898793653,6.028304264548248,0.7336368624665512,8.217013856529185,2.0863296952133302e-16,7.816467600108095e-15,Pkd1l1,15.680617060483902,DEG
Gm29776,28.84724037977004,5.970947116886759,0.6494267207000186,9.194181462768672,3.778603823768161e-20,2.037169226830455e-18,Gm29776,19.42266864027957,DEG
Dnah5,14.436497665494082,5.938108946740454,0.9400887059541734,6.316541097803508,2.674823397077823e-10,4.742685976957772e-09,Dnah5,9.572704886617139,DEG
Gdnf,11.915801278897979,5.880654562078764,1.0075344318405293,5.836678505702466,5.3251706185821e-09,7.795360138783833e-08,Gdnf,8.273666472861686,DEG
Prss1,20.35065220190935,5.8770844983888795,0.5248708989663171,11.19720013047634,4.208239511975059e-29,4.429561738160414e-27,Prss1,28.375899550278046,DEG
Defa30,286.3247171781113,5.869185982875807,0.43969795684081303,13.348222095561548,1.2130972559326623e-40,2.773949058566021e-38,Defa30,39.916104379659636,DEG
Dlx2,25.59947639634307,5.860884707565804,0.7336548156136113,7.988613422599701,1.3646487977973093e-15,4.6486854766061075e-14,Dlx2,14.864979103058173,DEG
Cfap206,19.257272830251676,5.813451110326216,0.8164873752466217,7.120074708528408,1.0786857828489132e-12,2.5807050339169644e-11,Cfap206,11.967105045260052,DEG
Lrrc18,24.408693098240068,5.742631075466924,0.71632015873179,8.016849736064907,1.0849171020900955e-15,3.734142011934318e-14,Lrrc18,14.964603444746556,DEG
Ccdc187,12.2008494358704,5.7301075321536,1.207572283837788,4.745146612625733,2.0835536754447825e-06,1.927747252859407e-05,Ccdc187,5.681195306990136,DEG
Ptgds,85.13466635558757,5.715028383618612,0.44457970946871966,12.854901521367605,8.072860473058477e-38,1.544245060106013e-35,Ptgds,37.09297255356197,DEG
Rfx6,25.03727371706655,5.660797600699179,0.9891439503948086,5.722925968904444,1.0470489847055748e-08,1.4731253537293285e-07,Rfx6,7.980032999992897,DEG
Dkk1,397.742343798628,5.607317490617694,0.460522216084653,12.175997801563085,4.172598351256892e-34,5.887210751766285e-32,Dkk1,33.379593417883044,DEG
Cabp7,121.72271764590889,5.5374416372141555,0.46032783787114856,12.029343397572564,2.4913416573401206e-33,3.418120753870645e-31,Cabp7,32.60356671015005,DEG
Chrd,313.3390332622357,5.50075077158656,0.3171750172062229,17.34295096769884,2.2298896145788297e-67,1.5843365711582585e-64,Chrd,66.6517166351428,DEG
Ccdc154,10.383953676022188,5.468854233138285,1.0306114641997504,5.30641703795207,1.118010095810106e-07,1.3207656084350504e-06,Ccdc154,6.951554274683207,DEG
Fhad1,14.100167762670157,5.450512274231899,0.9062873402343182,6.014110572065019,1.8087702339851243e-09,2.8468097337737392e-08,Fhad1,8.742616597568036,DEG
2410004P03Rik,82.27775210305583,5.383077677672402,0.40094579803541325,13.42594860464642,4.260930006920716e-41,9.856621111358225e-39,2410004P03Rik,40.37049559977227,DEG
Adcy8,50.22447831458342,5.334311843302522,0.5462117206071654,9.766014975608607,1.5752667319610619e-22,1.0342691869845995e-20,Adcy8,21.80264589875631,DEG
Vit,16.386419140849004,5.2922695607684025,2.0785279384681594,2.546162340578745,0.01089145238465007,0.03698149065373417,Vit,1.9629142028355122,DEG
Gal,67.07498327391458,5.2369181770735755,0.5144290129261423,10.180059921747555,2.434114406880116e-24,1.813643146459664e-22,Gal,23.61365901316058,DEG
Gsc,70.1637004777191,5.234544718597969,0.5378027510744577,9.733205544486433,2.176246578871025e-22,1.4011083961184523e-20,Gsc,21.66229189859884,DEG
Nkx6-1,121.02077859810763,5.218224060915845,0.40928599605567956,12.749578806028717,3.1343410548410208e-37,5.668598267727933e-35,Nkx6-1,36.503853748717255,DEG
F5,91.88711273370433,5.1777823809800925,0.5122244428927244,10.108425032860994,5.0692623834343595e-24,3.6940624855693463e-22,F5,23.295055229248373,DEG
Lhx1,505.8011658781193,5.172528908360631,0.49744939128322696,10.398100789745682,2.529239178137702e-25,2.0126673683948577e-23,Lhx1,24.597010099546928,DEG
Sez6,22.18862698597029,5.161479953218166,1.0979923680082457,4.700834089203254,2.591009705190461e-06,2.344044887451525e-05,Sez6,5.586530960266677,DEG
Krt19,355.8212991357557,5.120326113853438,0.27436138774487884,18.66270671664152,9.955815691633454e-78,1.0424263019439785e-74,Krt19,77.00192315192358,DEG
Rgs5,41.39617156434843,5.101539308552218,0.7214268627449956,7.071457374266741,1.5331490029483567e-12,3.5967530972470055e-11,Rgs5,11.814415635091093,DEG
Tacr1,13.489874737152894,5.089318543286084,0.8997615373569091,5.656297065371556,1.546736643090208e-08,2.1090321300641945e-07,Tacr1,7.810583625660161,DEG
Gli1,225.32869736247804,5.055462745727016,0.3635443282159569,13.90604213394277,5.821275417567828e-44,1.5237954362775574e-41,Gli1,43.234981852785154,DEG
Dnajb13,41.07350585170404,5.01185047785737,0.4909827149138239,10.207794135353701,1.8297727763581834e-24,1.3920101069287072e-22,Dnajb13,23.737602838193492,DEG
Slc38a8,22.905379736591996,4.99436093087779,0.6744746566074397,7.404816299546489,1.3133214135632998e-13,3.4743638565729104e-12,Slc38a8,12.881628974554374,DEG
Fgf5,2859.9705746374902,4.95774337714065,0.20526824545835973,24.152510126786105,7.026703295473012e-129,3.4947308840035027e-125,Fgf5,128.1532483842825,DEG
Efcab1,85.4239558320758,4.938643038445564,0.4653387651177963,10.613005854337947,2.592713428612036e-26,2.223251765034821e-24,Efcab1,25.58624548294151,DEG
Asb4,163.41445936543514,4.922064649032461,0.3368205048193716,14.613316524990191,2.3099382831395902e-48,7.411921323351452e-46,Asb4,47.636399623419535,DEG
Vwa5b1,34.79765468844221,4.921379578121566,0.5916746602998364,8.317712263742397,8.967739688770148e-17,3.5462814553392787e-15,Vwa5b1,16.047317006721233,DEG
Foxa1,89.94930308907878,4.917049272412412,0.3159177837929187,15.564332002390515,1.2719106346046806e-54,5.622975592183448e-52,Foxa1,53.89554340147178,DEG
Cthrc1,134.5980636095875,4.909879816043454,0.2582046357567959,19.0154595855827,1.270188653074997e-80,1.486419592016117e-77,Cthrc1,79.89613177124497,DEG
Kif17,12.31420236434849,4.903479428177188,0.8792056347402212,5.577170157270453,2.444627199222141e-08,3.2293103254532053e-07,Kif17,7.611787360534294,DEG
A930032L01Rik,14.292991367187806,4.866131812244721,0.9985492128551384,4.873201790757068,1.0980396394447016e-06,1.0857057945881159e-05,A930032L01Rik,5.959381981487603,DEG
Klhl4,67.00257563248867,4.862250239456383,0.5308920654604486,9.158641757509221,5.2554599963756e-20,2.7880565644772317e-18,Klhl4,19.279389265336114,DEG
Nog,135.56855534165746,4.846324366748112,0.7241277859833076,6.692636935851303,2.191844766411379e-11,4.444909254127214e-10,Nog,10.659190207248908,DEG
Pga5,38.03192016324184,4.825042702453084,0.9052969064776726,5.329790335003298,9.832621403046592e-08,1.176644915507324e-06,Pga5,7.007330682665714,DEG
Lgr5,176.00939873304335,4.8140687451447235,0.3259988231631107,14.767135348632978,2.3864253461018736e-49,8.046702683957741e-47,Lgr5,48.62225214700196,DEG
Krt8,2319.0046654356315,4.792980425209159,0.2093671109457972,22.892709382850523,5.491988514675009e-116,1.8209603251824103e-112,Krt8,115.2602703796688,DEG
Nkx2-2,14.99565963787162,4.7888969456879344,0.8286597159854397,5.7790874267285846,7.51068925902916e-09,1.0749471375476699e-07,Nkx2-2,8.124320205784485,DEG
Bace2,13.49821535966881,4.760122188077475,0.68015662546537,6.998567697286712,2.5859240664951744e-12,5.913146365385632e-11,Bace2,11.587384231963865,DEG
C330024C12Rik,17.463836728366857,4.708681335909778,0.6469350289623917,7.278445477688777,3.376886555628532e-13,8.471599134637329e-12,C330024C12Rik,12.471483528968406,DEG
Slc13a4,43.790392763381746,4.7056735680425925,0.5177239953472516,9.08915485921484,9.98118699145697e-20,5.184483916659138e-18,Slc13a4,19.000817808092787,DEG
Susd5,64.77288898710825,4.693037978755186,0.4352077488163181,10.783443060284089,4.12163483729025e-27,3.6935046600473978e-25,Susd5,26.384930487853946,DEG
Aplnr,1453.4474410467697,4.6695967753699055,0.5577450918588448,8.372277665065848,5.651508558114592e-17,2.285185188112433e-15,Aplnr,16.247835610407776,DEG
Drc1,49.3692358056072,4.665092237134728,0.4448659138476238,10.486513108605177,9.963783698674532e-26,8.15718160088194e-24,Drc1,25.001575709025104,DEG
Cfap126,45.48674834163988,4.662159383121278,0.3746554354020059,12.443858923650135,1.510272970898192e-35,2.442713047402328e-33,Cfap126,34.8209445500309,DEG
Krt18,1759.3811222640654,4.655927661499046,0.1876310297305119,24.814273354392377,6.288129917951241e-136,4.169868552924066e-132,Krt18,135.2014784939937,DEG
Sfrp5,63.8264728568008,4.654100463837666,0.4937102333495305,9.42678548966336,4.228491392239803e-21,2.488804963231321e-19,Sfrp5,20.373814549146633,DEG
Calca,652.6098129631768,4.633442739915635,0.21373203099217983,21.678747534501117,3.2562036097050725e-104,8.09736432643409e-101,Calca,103.48728844659405,DEG
Otx2,1122.2724691484623,4.631149957140367,0.24872949788341014,18.619222876858696,2.2444757454624824e-77,2.2325800240115313e-74,Otx2,76.6488850833649,DEG
Lamb3,43.33767490079823,4.629858034554344,0.46597364368176664,9.935879630385859,2.905996684927488e-23,2.0284876508753488e-21,Lamb3,22.536704885467632,DEG
Cfap44,22.855958441235135,4.619523619573076,0.6156667367473868,7.503286021230191,6.223754376080739e-14,1.7196579105243086e-12,Cfap44,13.205947555352829,DEG
Drc7,16.39078886761633,4.608018912798224,0.868520310626628,5.30559718226231,1.1230471548615996e-07,1.3259287892472796e-06,Drc7,6.949602008060679,DEG
Avpr1b,20.506997615278085,4.582258696246165,0.7011336221747249,6.535499869530219,6.339743743405567e-11,1.2185783771141097e-09,Avpr1b,10.197928296230902,DEG
Cfap54,10.78956983163144,4.537833580384464,0.7098141719237874,6.3929881367199455,1.626748874135232e-10,2.979976252490452e-09,Cfap54,9.788679485167044,DEG
Kcns2,10.45145133198841,4.532940505773967,0.9758375336836207,4.645179498950903,3.3978089427615397e-06,2.9962770880894538e-05,Kcns2,5.468801044959961,DEG
Cfap52,31.60845753885327,4.531793568001868,0.5409371513891009,8.37767115156435,5.3985228794376464e-17,2.1873363373428215e-15,Cfap52,16.267725053707455,DEG
Zmynd10,17.133346817149917,4.471575012304645,0.6748648542782129,6.625882180643592,3.451804153086207e-11,6.821636568798652e-10,Zmynd10,10.461953853063093,DEG
Slc5a9,14.187100600346755,4.4473281958275885,0.738590969198849,6.021368228549576,1.7294879261223844e-09,2.7306692700221202e-08,Slc5a9,8.762082465529774,DEG
Col9a3,79.45634113627602,4.422722635209704,0.3376726970706753,13.097661355439769,3.395599905883239e-39,7.186389843366081e-37,Col9a3,38.469083487127584,DEG
Foxa3,57.85380794781484,4.389314083392576,0.3955608275118415,11.096432654877024,1.3055128429043443e-28,1.3250955355479096e-26,Foxa3,27.884218851474085,DEG
Cer1,923.8301875004659,4.379459996862097,1.0163975809090244,4.308806001825866,1.6413826203018852e-05,0.00012563934531852907,Cer1,4.784790169393916,DEG
Prss12,29.174503156275698,4.369201580363612,0.5353582558508055,8.161266838819849,3.315288514158441e-16,1.2123961342034563e-14,Prss12,15.479478670983292,DEG
Dlx5,40.12799200450685,4.365680773815913,0.40846461111101096,10.688026955239518,1.158083689655556e-26,1.0149302608813935e-24,Dlx5,25.936260054907127,DEG
Postn,26.251287891664237,4.3278754656032445,0.4900347009976894,8.831773457658972,1.0302895312507228e-18,4.7889205454910934e-17,Postn,17.987040713008486,DEG
Slc8a3,112.18649375716745,4.31862317075818,0.33220817672790237,12.99974977526029,1.227442406858028e-38,2.5356593032198512e-36,Slc8a3,37.910998876370414,DEG
Alox12e,22.37220732446969,4.306644659856054,1.4784373036053131,2.912970776206662,0.0035800810384752084,0.014538095974571504,Alox12e,2.446107142583983,DEG
Gckr,10.979174050355423,4.283653733065809,0.8272893923850662,5.177938666318545,2.2435095814153352e-07,2.515917678279407e-06,Gckr,6.649072071374088,DEG
Gm19439,13.06679363596939,4.2651529055769295,0.8955658702692492,4.76252283295993,1.911875568694272e-06,1.789875414757828e-05,Gm19439,5.71854037648877,DEG
Flt1,303.0080032366586,4.249048934411578,0.3381387769156663,12.565991316255676,3.2477854474226744e-36,5.569952042329887e-34,Flt1,35.48841266849432,DEG
Calb2,39.58069315107167,4.2336245869566485,0.4705121752078485,8.997906558074607,2.3006250163249116e-19,1.1557735877466614e-17,Calb2,18.638154162127567,DEG
Upk3a,23.846292610824094,4.20676450087737,0.5957812796860259,7.06092091898946,1.6540271198196056e-12,3.862114497851084e-11,Upk3a,11.781457373930118,DEG
Tafa2,15.13795377949298,4.192969792738698,0.7459037668391321,5.621328084327787,1.8949501064101313e-08,2.554074350740051e-07,Tafa2,7.7224022204167655,DEG
Car4,704.3880641848411,4.189931920087738,0.22300195815422358,18.78876739364803,9.332181123070557e-79,1.0314133959020313e-75,Car4,78.0300168408184,DEG
Gata6,26.141794514140095,4.169854945252259,0.836661109339502,4.983923477146117,6.230772940366138e-07,6.46946747785198e-06,Gata6,6.205458074863485,DEG
Tspan1,23.359463193349715,4.125990750766681,0.6029649803542398,6.842836458499919,7.764027219291282e-12,1.6680081803518441e-10,Tspan1,11.109912950722201,DEG
Gsn,208.26457851257408,4.107348709674574,0.23300150770452996,17.627991982279866,1.5020768765310005e-69,1.149319899296451e-66,Gsn,68.82330783950309,DEG
2900052N01Rik,14.524778373599089,4.104205354956029,0.610938608914375,6.717868694285201,1.8440173988082676e-11,3.7702859333907167e-10,2900052N01Rik,10.734234985575895,DEG
Stox1,69.04976846369455,4.103504736954988,0.36787176708959063,11.154715050355115,6.791003708868832e-29,7.07331035519563e-27,Stox1,28.168066032345678,DEG
Rorc,47.30046376864982,4.095803797028456,0.43346577225111504,9.448967044751294,3.421907942640645e-21,2.0260546610384817e-19,Rorc,20.465731678179186,DEG
Spag6l,18.560771966710657,4.070634853262156,0.6859251461882392,5.93451760134924,2.947107157747065e-09,4.468730929589948e-08,Spag6l,8.530604072778454,DEG
Cpm,337.2747986111686,4.051199337689181,0.2553479317108416,15.865408858203706,1.0999881853419026e-56,5.2102773712361453e-54,Cpm,55.95861197944939,DEG
Clu,795.1267845623096,4.030716047516907,0.2069646757316902,19.47538164794046,1.7759593545464064e-84,2.355395693289747e-81,Clu,83.75056697791452,DEG
Pcsk1n,187.71242582976504,4.0230274093432685,0.2645516853677689,15.206961935436624,3.179601814953107e-52,1.2402940883662177e-49,Pcsk1n,51.497627263787976,DEG
Synpo,45.50479251958566,4.022544880135928,0.46728276059950974,8.608374242129377,7.410399298143689e-18,3.1978846775980596e-16,Synpo,17.130158390089726,DEG
Erich2,27.916523812511166,3.96782759188713,0.3978640022976292,9.972823801533385,2.004472984930337e-23,1.4090807619153401e-21,Erich2,22.697999792531316,DEG
Fhdc1,163.44107270134063,3.949577891554069,0.3148977939644197,12.542412069105609,4.3747399270459985e-36,7.31353580744984e-34,Fhdc1,35.359047760151626,DEG
Dlx3,60.4470682032582,3.9216861350106638,0.4507872335261514,8.699638861407896,3.329420182187607e-18,1.4884378675155113e-16,Dlx3,17.477631392199875,DEG
Trim14,16.65824897613239,3.9171474180134505,0.724373064858018,5.407638146762453,6.386128184904684e-08,7.886134954096448e-07,Trim14,7.194762368377525,DEG
Alx1,79.28408764064184,3.9133378575037483,0.39392123075964275,9.934315675134384,2.9519585066392064e-23,2.053365822765048e-21,Alx1,22.529889751342314,DEG
Aqp4,12.886083694158117,3.9086619125004742,1.2567517037037994,3.110130585843786,0.001870046491134463,0.008307884076513847,Aqp4,2.7281475963553885,DEG
Slc5a7,29.37000879631575,3.9054885980715617,0.7012100229794154,5.569641719434193,2.5526369026932566e-08,3.351957659549812e-07,Slc5a7,7.593010956590772,DEG
Tmem221,19.597880573497054,3.902942579508545,1.0927067422217331,3.5718115654461258,0.0003545204614309022,0.001967865530052,Tmem221,3.4503586941054896,DEG
Emp2,155.7909422129565,3.8939052750618828,0.28727937697729,13.554419798709407,7.45996697861524e-42,1.766768846102043e-39,Emp2,41.12726309491834,DEG
Cpn1,72.55001743654283,3.889578539688459,0.4990220245147713,7.794402548606,6.471393446936831e-15,2.0370553992620462e-13,Cpn1,14.189002195195695,DEG
Ehf,10.45860337094276,3.887277650488738,1.0903823518401532,3.5650592142549655,0.000363774049915204,0.0020108143787199413,Ehf,3.439168284878358,DEG
Fcgbp,29.31994719885578,3.8853699153916628,0.5860299522848381,6.629985208508916,3.3572051007812024e-11,6.658847285637212e-10,Fcgbp,10.474022125711604,DEG
Lhx9,24.997556788043365,3.8810843833344606,0.6710943293707097,5.7832173712058985,7.3285266109236416e-09,1.050386948110338e-07,Lhx9,8.13498333082479,DEG
Tmprss2,250.4346735640886,3.876323892757476,0.30035803201756267,12.905677490025697,4.181218465963812e-38,8.155015702145497e-36,Tmprss2,37.37869714025062,DEG
Lbp,23.0924561195189,3.841041821478405,0.5300712441015007,7.246274655002607,4.283909800753677e-13,1.0639713055704576e-11,Lbp,12.368159681968882,DEG
Scara3,216.55299696072956,3.8253691748903185,0.27951314811164474,13.685829095103491,1.2339163030035133e-42,2.95753384722312e-40,Scara3,41.908714297658115,DEG
Syt6,13.728894971163092,3.813529734032846,0.7605919554735813,5.013897013489129,5.333854304486371e-07,5.6025183491790845e-06,Syt6,6.2729588513423895,DEG
Sprr2a3,168.04854059647357,3.7856644109990425,0.6445111099674302,5.873699231019225,4.261762913774813e-09,6.336585306923477e-08,Sprr2a3,8.370410714195565,DEG
Mro,14.235288965524607,3.784429283278086,0.7039420275322419,5.376052480549973,7.61366083272655e-08,9.263985847477797e-07,Mro,7.118406473693981,DEG
Lpar3,89.3212922990318,3.780248992295297,0.46640854297336876,8.105016619541516,5.273830766763232e-16,1.8870070013307146e-14,Lpar3,15.277873810500132,DEG
Unc45b,40.96807528997549,3.778922629614758,0.44638058597954416,8.465696646108016,2.5462610785740785e-17,1.0487643456967438e-15,Unc45b,16.594097068407834,DEG
Rxrg,317.9168295318578,3.7608645523165323,0.3142697295476757,11.966995859669641,5.290984544546184e-33,7.017256435280119e-31,Rxrg,32.27646350708032,DEG
Ankfn1,47.2263939369426,3.753106443202789,0.3723845455381431,10.078577342083497,6.87137857624691e-24,4.989022094739271e-22,Ankfn1,23.162956123494343,DEG
T,7919.723900699857,3.75256252250506,0.4006680458043283,9.36576440722122,7.55017650018963e-21,4.353716269413695e-19,T,20.122042895766516,DEG
Ttc6,26.226101355833265,3.74372048411267,0.5284148063770633,7.084813746572512,1.3923143136164238e-12,3.289631942409161e-11,Ttc6,11.856262712096045,DEG
Hesx1,35.86596656961819,3.70279378708788,0.49371619064123856,7.499842738150215,6.389444377857226e-14,1.7556851720040284e-12,Hesx1,13.194536906179962,DEG
Igtp,128.8647367766294,3.6988015023159693,0.39142932307895134,9.449474743541176,3.405352053883333e-21,2.0222708585061206e-19,Igtp,20.467837982971385,DEG
Rflna,61.53468499585859,3.687697687856842,0.37948043011300947,9.717754580278735,2.5330559279482824e-22,1.6203413064502614e-20,Rflna,21.596355221211752,DEG
Ifi27l2a,44.44004970100312,3.68517993967951,0.48260151238830595,7.636072090703226,2.239489586509559e-14,6.610149233534298e-13,Ifi27l2a,13.64985095265754,DEG
Dmbx1,40.346347262318396,3.6779994524462345,0.5495272399148016,6.693024813504185,2.1860405357873676e-11,4.437662287648356e-10,Dmbx1,10.66034178918158,DEG
Rgs8,23.65594300369294,3.6770877574544234,0.8001299749176274,4.5956130537828885,4.314787683006469e-06,3.712732965645791e-05,Rgs8,5.365040569674681,DEG
Capn6,243.96978849763775,3.6716157636110816,0.3802122809339987,9.656752155905346,4.602234864480076e-22,2.89736899980907e-20,Capn6,21.337031221880984,DEG
Gzmm,41.641899478921346,3.6662494853165057,0.3711610637089928,9.877785801883068,5.196848938812156e-23,3.552787381055981e-21,Gzmm,22.284259906997384,DEG
Thpo,66.19327192011357,3.65881740691297,0.31317261494016696,11.683069439554934,1.5557430553446833e-31,1.8987700823943022e-29,Thpo,30.808062128979014,DEG
Sel1l3,163.06900328531225,3.657604701535254,0.28561802566027705,12.805930903974955,1.5189327187097084e-37,2.7979303246306425e-35,Sel1l3,36.81846146283257,DEG
Moxd1,134.85342293918276,3.6542541919820963,0.29102849702958883,12.556344925942316,3.668936388321261e-36,6.185578009259591e-34,Moxd1,35.43545981793621,DEG
Slc39a8,1029.3011345267016,3.652443847382492,0.1903129556809865,19.191777219334075,4.335561480266024e-82,5.390728755525767e-79,Slc39a8,81.3629546509004,DEG
Brinp1,39.89220697631157,3.639329627298277,1.5030630811026473,2.42127537629922,0.015466156149692278,0.04915860527911458,Brinp1,1.8106176094038402,DEG
Iqub,19.956734568008024,3.637205583753361,0.7053001748518853,5.156961125831541,2.50989885362142e-07,2.7863798992156547e-06,Iqub,6.600343779793537,DEG
Dcn,51.45170697361757,3.6371850472168963,0.5966255325391762,6.096261136759293,1.085779912152718e-09,1.758998825111252e-08,Dcn,8.964258197421477,DEG
Cldn6,3651.340485810696,3.6345579520718654,0.1614148740652092,22.516871342374298,2.837047659505437e-112,8.062889448314453e-109,Cldn6,111.54713336843878,DEG
Mnx1,22.74879074938974,3.6209104454257677,0.5276603447157994,6.862199294843748,6.780837086960463e-12,1.4710793130642471e-10,Mnx1,11.168716689642165,DEG
Unc80,21.065438385128942,3.617452609014141,0.7865132636721925,4.599353597833085,4.238039052091669e-06,3.65459683148295e-05,Unc80,5.372835045730515,DEG
Lrrc6,10.940094753851943,3.616663186745615,0.8706488449313466,4.153986084976429,3.267330528540187e-05,0.0002329758908056576,Lrrc6,4.485806929356776,DEG
