Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Symbol,-log10P,Category
Car4,704.3880641848411,5.272559166213857,0.32749683716685746,16.099572783133546,2.568720324933543e-58,8.965284586706649e-56,Car4,57.59028317792518,DEG
Cd93,26.32309933329517,5.235332665817609,1.8388749421711872,2.8470302932271037,0.004412916285656384,0.016954530047672483,Cd93,2.355274311171057,DEG
Tgm3,44.06640671124538,5.2182260040073185,0.5207283769436385,10.02101332490301,1.232329101849809e-23,6.401032676814648e-22,Tgm3,22.909273295393323,DEG
Otx2,1122.2724691484623,5.166888193296285,0.27074135388948434,19.084222336442146,3.4152170808150997e-81,2.51638254095317e-78,Otx2,80.46658168612483,DEG
Foxq1,20.292001891351866,5.143062417293279,0.6825661830796667,7.534891919327622,4.88739460825979e-14,1.1900835781728307e-12,Foxq1,13.310922594618013,DEG
Chrd,313.3390332622357,5.11303689737346,0.3332277497220811,15.343970907698534,3.8867413871073994e-53,1.0592168925358165e-50,Chrd,52.41041435514662,DEG
Pim2,18914.725790274642,5.095187951342384,0.13254051693170096,38.44249342989939,0.0,0.0,Pim2,inf,DEG
Dnajb13,41.07350585170404,4.865851713577934,0.584727391514403,8.32157306839298,8.680347966715436e-17,2.6871089623823558e-15,Dnajb13,16.061462865031412,DEG
Vwa5b1,34.79765468844221,4.835367155449984,0.6852251842755295,7.056610390877987,1.7061311190525817e-12,3.542982513823805e-11,Vwa5b1,11.76798759562288,DEG
Lrtm2,26.40315632673219,4.800268489402046,0.9552878125012533,5.024944761760737,5.035774591450174e-07,5.041857056985896e-06,Lrtm2,6.297933717777888,DEG
Chrna9,168.5991418778853,4.752664239207499,0.29863274171851717,15.914746025026375,5.0069770244668055e-57,1.6329311627006988e-54,Chrna9,56.30042440144514,DEG
Oas1d,10.530652106965482,4.651074118912758,0.8964221144606298,5.188486588945068,2.1201002702413967e-07,2.2518566351405417e-06,Oas1d,6.673643598607689,DEG
Adamts15,241.74715248156375,4.631333270554975,0.3081695972501611,15.028521021804183,4.7754915989587853e-51,1.1046933705777451e-48,Adamts15,50.32098191460888,DEG
Gm38655,15.185949914649806,4.630123712861111,1.4703263702505254,3.149044869590549,0.0016380504250287113,0.007296770075127895,Gm38655,2.7856727332382096,DEG
Trim67,362.13733841532047,4.576244684319748,0.3076937387233832,14.872726053206414,4.955377024703374e-50,1.0833216541697683e-47,Trim67,49.304923297077984,DEG
Grrp1,155.16775103731726,4.556201247401161,0.3068167891151405,14.849908509052725,6.966366505728962e-50,1.5064010354888256e-47,Grrp1,49.15699368072066,DEG
Gm11992,29.82937535070347,4.538486455114156,0.5671402635585315,8.002405659999068,1.2201164597412817e-15,3.3526238743222455e-14,Gm11992,14.913598714071885,DEG
Slc5a5,507.00658931703043,4.4696145405745416,0.2876139917933758,15.540323725924809,1.8504632165221082e-54,5.413693416101591e-52,Slc5a5,53.732719543381755,DEG
Gata6,26.141794514140095,4.4687687347755,0.8779266189712591,5.090139241947048,3.5780067912128036e-07,3.6653381619149084e-06,Gata6,6.4463588394580125,DEG
Cbln4,25.968827242370878,4.461800690306512,1.4620189230021547,3.051807757142098,0.0022746773237955495,0.009631405117366107,Cbln4,2.6430802018350676,DEG
Mab21l2,55.22881235848795,4.459723758198461,0.455101750138496,9.799399270253922,1.132571943781912e-22,5.442363828405158e-21,Mab21l2,21.94593420097509,DEG
Inhbb,11.580827844080858,4.454945101221193,2.1878954998496756,2.036178191109804,0.04173246537804947,0.10811637794386199,Inhbb,1.379525958244058,DEG
Cfap299,34.03946222413192,4.450138087254262,0.5355105144258464,8.310085362237057,9.563325371522567e-17,2.9359999219300918e-15,Cfap299,16.01939106803922,DEG
Lmx1a,112.89434249001272,4.431360801881789,0.852025886712952,5.200969678254292,1.9825144746522618e-07,2.1147529736585576e-06,Lmx1a,6.702783633145967,DEG
Cfap52,31.60845753885327,4.367091899963841,0.6247665263010311,6.989958194174514,2.74968166666572e-12,5.553519500167293e-11,Cfap52,11.560717581956235,DEG
Klhl4,67.00257563248867,4.341018172489312,0.8797931396311583,4.9341350562351804,8.050672074881014e-07,7.827960423151656e-06,Klhl4,6.094167862957744,DEG
Wnt11,35.70112849715726,4.317710435430764,0.5706209019808779,7.566688182017306,3.828594161218609e-14,9.403216326331234e-13,Wnt11,13.416960667312429,DEG
Gm44891,12.390458425737249,4.279865301628799,0.9869283038085342,4.336551383836997,1.4473560391789918e-05,0.00010989962230315596,Gm44891,4.839424622418769,DEG
4930426D05Rik,24.290005052034807,4.252703192509322,0.8185579577555157,5.19535990361663,2.0432415935622954e-07,2.177195943349133e-06,4930426D05Rik,6.689680279208143,DEG
Corin,49.25213257742761,4.250753381393213,2.007983825713717,2.1169261061564213,0.03426611964659013,0.09250782796163172,Corin,1.465135073028216,DEG
Ccdc187,12.2008494358704,4.245337968504867,1.230877612648025,3.449033376577335,0.0005625971580283943,0.0029070929511212664,Ccdc187,3.2498024660131635,DEG
Spag6l,18.560771966710657,4.191577370978109,0.7287217279425829,5.751958820841376,8.821528987974478e-09,1.1684121017760603e-07,Spag6l,8.054456134427088,DEG
Tdgf1-ps1,100.03298169962677,4.186984314073699,0.3471014647196335,12.06271001321092,1.6622186349317274e-33,1.6958039755554763e-31,Tdgf1-ps1,32.77931185317554,DEG
Iqub,19.956734568008024,4.18367791727113,0.8101642439634026,5.163987362370091,2.417440248977401e-07,2.5418898685600644e-06,Iqub,6.616644251416664,DEG
Ndrg1,363.61392880291965,4.174090260583402,0.2664411893926663,15.666084775022746,2.579900035172238e-55,7.896081738417923e-53,Ndrg1,54.58839712156164,DEG
Fhad1,14.100167762670157,4.147347391504352,0.9203852743178246,4.506099246946669,6.603021289288694e-06,5.3902546380430564e-05,Fhad1,5.180257302483812,DEG
Pmepa1,65.92395986444936,4.134704888724816,0.41924354853668166,9.862298187190948,6.06451367739986e-23,2.9937328808484567e-21,Pmepa1,22.217204020137878,DEG
Wnt3,380.0808639571891,4.108497049985021,0.24265094140788046,16.93171691874422,2.6260710230756523e-64,1.160956820734823e-61,Wnt3,63.58069353243057,DEG
Ccdc194,590.7104943791581,4.101586764104801,0.20975978924376681,19.553732290120916,3.834172385086147e-85,3.051081017156152e-82,Ccdc194,84.4163283650603,DEG
Asb4,163.41445936543514,4.090872972290251,0.3657176437751935,11.185878072661184,4.781487843367101e-29,3.616841032545441e-27,Asb4,28.320436944052833,DEG
Add2,34.20009507193966,4.083433469242695,0.5518706058562654,7.399258858708313,1.3694666385212209e-13,3.193923717085717e-12,Add2,12.863448543097949,DEG
Alox12e,22.37220732446969,4.077024471659388,0.5452023941433605,7.478001775955771,7.546117841592095e-14,1.8130732891380813e-12,Alox12e,13.122276417057952,DEG
Irgm2,126.08385163637115,4.074028704252699,0.36237575060548427,11.242553337096949,2.519868175546124e-29,1.973632184421834e-27,Irgm2,28.59862217831781,DEG
Krt7,59.542717289953195,4.047241487313085,0.49813907907263044,8.124721904669082,4.483892786341167e-16,1.2909198710777305e-14,Krt7,15.348344780300321,DEG
Tmem154,105.76798479724106,4.041274621869075,0.4484192406361167,9.012268555060706,2.0183735705697341e-19,7.857832448711212e-18,Tmem154,18.694998449287386,DEG
Ano5,10.154817657750819,4.040446798578147,1.5690454716855229,2.5750986007038787,0.010021151447876518,0.03376707095258392,Ano5,1.999082374404047,DEG
Dnah5,14.436497665494082,4.038908879779816,1.0387544234729533,3.888223037622501,0.00010098081258889969,0.0006387638428119461,Dnah5,3.995761138874685,DEG
Col8a2,20.377790173558076,4.026643361944218,1.0063156253681373,4.001372194207123,6.297620778312244e-05,0.00041692135695089446,Col8a2,4.200823494675176,DEG
Tdgf1,3541.6263886055435,4.020550304545674,0.24434763506604618,16.454222294637454,7.822009414864261e-61,3.0511971627315608e-58,Tdgf1,60.10668166565043,DEG
Efcab1,85.4239558320758,4.01838724574384,0.4780363551494827,8.40602854250967,4.2412796722436954e-17,1.3587120418617726e-15,Efcab1,16.37250308898629,DEG
Chst15,475.7929926234305,4.0061995464070685,0.36917499587426844,10.851762961139107,1.956153961833758e-27,1.328181806031426e-25,Chst15,26.708596966448514,DEG
Acvrl1,20.231646248213657,3.9973116189358184,1.2046669162617947,3.318188260154008,0.000906033956122233,0.004387692191600707,Acvrl1,3.04285552563426,DEG
Drc1,49.3692358056072,3.984171144185372,0.4641120579069386,8.584502549132774,9.123032594958075e-18,3.0866260279608153e-16,Drc1,17.039860773477198,DEG
Drc7,16.39078886761633,3.9296823109926966,0.9325074717109142,4.214102760788317,2.507730973439814e-05,0.00018154585147602497,Drc7,4.600719055966285,DEG
Pou3f1,137.4253909140626,3.9031551244159024,0.4822891968652687,8.092976475080116,5.822411338407267e-16,1.6500149738785492e-14,Pou3f1,15.234897116023621,DEG
Bcl11a,417.22973430069663,3.9030481534569623,0.24292514915266428,16.066875607861103,4.35489902211755e-58,1.4937303645863197e-55,Bcl11a,57.361021910609374,DEG
Fgr,30.195494844029792,3.892467292174919,0.665948945157809,5.844993554652341,5.065878806275722e-09,6.945595656240469e-08,Fgr,8.29534520428003,DEG
Timp4,79.15188420361514,3.8763087209086224,0.5666005062005991,6.841343554211819,7.845385254303917e-12,1.5392119748434135e-10,Timp4,11.105385725154138,DEG
Slc27a2,1353.2432119014998,3.871143551099052,0.23901162820431301,16.19646533594551,5.3410113244917845e-59,1.9318923507170828e-56,Slc27a2,58.27237650119973,DEG
Zmynd10,17.133346817149917,3.864896636121432,0.718149313993952,5.381745217616375,7.37671256030239e-08,8.400247262430208e-07,Zmynd10,7.132137138855113,DEG
Prob1,169.89940822030488,3.858991315895394,0.31776149708151513,12.14430115460291,6.150586201530888e-34,6.5433027750404e-32,Prob1,33.21108349041031,DEG
Trim14,16.65824897613239,3.807977271236615,0.5786609125193735,6.580671320372144,4.6832884802518454e-11,8.341033216305302e-10,Trim14,10.32944908981075,DEG
Cyp24a1,15.430721972608895,3.801770812365432,1.550616772694127,2.45177975584517,0.014215163936131744,0.045290914693370425,Cyp24a1,1.8472481274510724,DEG
Ccl20,14.158603975079249,3.782164722909451,1.193801854241829,3.1681679078237517,0.0015340289530298224,0.00689515860632067,Ccl20,2.814166443501494,DEG
Ccdc85a,218.13555868020654,3.756902967492677,0.302536955302241,12.41799688153617,2.0872219188512256e-35,2.3327636434621508e-33,Ccdc85a,34.68043137316322,DEG
Fbxo43,10.695059191254433,3.756747875113884,1.2310058256688576,3.051770996349821,0.0022749558985876816,0.009631405117366107,Fbxo43,2.643027017989576,DEG
Mamld1,13.778722961755575,3.754334564053878,0.765229844163261,4.906152828055272,9.288016424498487e-07,8.909151337944691e-06,Mamld1,6.032077025282536,DEG
Mapk10,46.59865173455276,3.733279808845204,0.526118990097062,7.095884921691315,1.2852639462161113e-12,2.7085848459770466e-11,Mapk10,11.891007674967764,DEG
Cabp7,121.72271764590889,3.7325549611457642,0.4484973459298447,8.322356854547857,8.623123158872334e-17,2.6779533426227048e-15,Cabp7,16.064335411088663,DEG
Ikzf1,13.052613831584766,3.7252712738661375,0.8095494201683086,4.601660110004945,4.191367793855807e-06,3.574070762578972e-05,Ikzf1,5.377644228015205,DEG
Rgs8,23.65594300369294,3.710363502128922,0.8017710630436305,4.627709421245367,3.6973228333336334e-06,3.180049305937713e-05,Rgs8,5.432112627161766,DEG
Mmp25,736.3193757077232,3.6867125834449044,0.2216859924437203,16.630336192219517,4.2022972509257995e-62,1.672010030198357e-59,Mmp25,61.37651323087558,DEG
Lzts1,377.4071093742409,3.6771776482607383,0.27351194552286884,13.444303652738572,3.325212553174146e-41,4.562191622954928e-39,Lzts1,40.4781805886405,DEG
Irs4,109.83978756782606,3.66876132353582,0.39293513401485086,9.336811615825527,9.9278693683921e-21,4.2383054337938294e-19,Irs4,20.003143945949265,DEG
Akr1c13,35.25578652710159,3.6564634189461485,0.7990608005309688,4.575951437633357,4.740605125094933e-06,3.9826688496046695e-05,Akr1c13,5.324166218301469,DEG
Fut1,63.602731556776774,3.646081299900448,0.6873925248212043,5.304220177327096,1.1315567059999018e-07,1.2562047493952035e-06,Fut1,6.946323677249893,DEG
Podxl,2003.5065225333567,3.646015180921274,0.13849042335075024,26.326839738854208,9.454170774705454e-153,3.761625467839806e-149,Podxl,152.02437655711643,DEG
Gbp2b,72.25749270650014,3.643138452973051,0.5542332409833051,6.573294749534505,4.921389831307653e-11,8.710509724558225e-10,Gbp2b,10.307912232429793,DEG
Gbp2,96.61584733868692,3.6388003927216057,0.36982830714782,9.839161368648778,7.63445501000122e-23,3.722545293356967e-21,Gbp2,22.117221959864526,DEG
Lgr5,176.00939873304335,3.6204217357232196,0.33673043468782665,10.751691450401896,5.818470940852112e-27,3.845603352070163e-25,Lgr5,26.235191130332677,DEG
F5,91.88711273370433,3.568565628823819,0.48031608603940823,7.429619228973794,1.0891073869425108e-13,2.576302301526077e-12,F5,12.962929296316554,DEG
Parm1,116.1001102075356,3.561897829554795,0.3782188201311808,9.417558407906283,4.616989259068357e-21,2.0186897652726571e-19,Parm1,20.33564113578734,DEG
Igtp,128.8647367766294,3.5562190814307217,0.36310486625346666,9.793917438022683,1.1957136526892324e-22,5.704443023165369e-21,Igtp,21.92237281194161,DEG
Cyp2j13,29.274307835423237,3.5424243636376715,1.477535041071066,2.3975230807857972,0.01650634101836659,0.05114908850769236,Cyp2j13,1.7823491866794208,DEG
Thbs2,108.6985025753994,3.5404832195883444,0.3180293919015037,11.13256607642372,8.709163543132191e-29,6.464929086831037e-27,Thbs2,28.06002355406768,DEG
Arhgap22,42.804429797059555,3.5283343913343117,0.404762886111176,8.717040302863108,2.85568511428143e-18,1.0144821368484781e-16,Arhgap22,17.544289682284294,DEG
Pcsk1n,187.71242582976504,3.52687793518295,0.32592644808553023,10.821085419423895,2.7351870380906523e-27,1.844535963924591e-25,Pcsk1n,26.563012970305586,DEG
Mixl1,1898.6776267020502,3.490252013478552,0.3167725735512215,11.018163518232063,3.1236691848261755e-28,2.2114688527733782e-26,Mixl1,27.50533496673202,DEG
Dapk2,83.67968896151245,3.4824121952146387,0.3398772560764535,10.24608776537636,1.2323083391973134e-24,6.925294378528631e-23,Dapk2,23.90928061257942,DEG
Sptb,393.66585244574935,3.481690615976019,0.23000501531885603,15.13745520352828,9.16937234581941e-52,2.280193668096642e-49,Sptb,51.03766039127397,DEG
Gm35066,10.417508024789985,3.472645322753939,1.1137205912120087,3.1180579313657346,0.0018204701654270779,0.00797192020052967,Gm35066,2.7398164340585525,DEG
Car2,5675.9868088060975,3.4641269723030885,0.141339150234284,24.509323613174026,1.1749874900358085e-132,3.339314446681768e-129,Car2,131.92996675725382,DEG
Hnf1b,46.54316636290428,3.4618878332125647,0.528878775858961,6.545711401615717,5.9212831077453e-11,1.0396999659795675e-09,Hnf1b,10.227584173980956,DEG
Arid3c,25.329089398069634,3.4264816203832575,0.5097384166327472,6.7220392039863555,1.7919871950518416e-11,3.3600182147371663e-10,Arid3c,10.746665097987618,DEG
Cobll1,142.2562966994833,3.425081418200065,0.2383860926000569,14.367790422851401,8.241904187121596e-47,1.6396444189859703e-44,Cobll1,46.08397243849455,DEG
Rsad2,17.448503690932267,3.4220051963834486,0.7801614409908126,4.386278296499079,1.153065765058585e-05,8.971095162329092e-05,Rsad2,4.938145922030946,DEG
Tacr1,13.489874737152894,3.4204330567757504,1.2329159722474679,2.774262913100788,0.005532694506127153,0.020489096147597464,Tacr1,2.25706330917606,DEG
Cdh9,41.07052179557117,3.4092104326791337,0.9076147270057967,3.756230844695582,0.00017249159662036968,0.0010274095278939026,Cdh9,3.7632320578678073,DEG
Rassf6,85.448932016106,3.394174429816431,0.4390319350649072,7.7310422288862215,1.066696284047632e-14,2.7488155278294807e-13,Rassf6,13.971959217818615,DEG
Mapk15,15.214862316062627,3.370776212962655,0.760920527163463,4.429866316694247,9.429152053404063e-06,7.482391342258494e-05,Mapk15,5.025527360824229,DEG
Six3os1,17.840551083984977,3.3659474202465542,0.8632198974364449,3.8992931352053017,9.647392059882251e-05,0.0006133755757088447,Six3os1,4.015590071845424,DEG
Dnah6,17.79485106493445,3.343473541445733,0.7940433818081334,4.2106937958883774,2.545876225260966e-05,0.00018403946811534035,Dnah6,4.594162714583721,DEG
Clic5,86.81918661999798,3.339487158415376,0.3975004089874859,8.401216911755453,4.418753114816485e-17,1.4110220620571294e-15,Clic5,16.35470026272106,DEG
Gm19938,11.051866079968308,3.3350361532661417,1.0431859575704139,3.1969718620766905,0.0013887847316814937,0.00632954947355593,Gm19938,2.857365066780865,DEG
Brinp1,39.89220697631157,3.328189309797944,0.6569938814077595,5.06578433069504,4.067221933567655e-07,4.1303375776618134e-06,Brinp1,6.390702129072163,DEG
Serpinb9b,106.07342565677611,3.3231132955853186,0.30863425194707805,10.76715651169896,4.919607856814834e-27,3.273266846270044e-25,Serpinb9b,26.308069513575894,DEG
Ptger4,121.62997554752667,3.320157940900329,0.2907098266209085,11.420865883663032,3.289401823957767e-30,2.7380485307872728e-28,Ptger4,29.482883071099803,DEG
Cfap45,33.284086452944145,3.314772511448088,0.4735009023540781,7.000562184714364,2.5493744707645427e-12,5.18051641689375e-11,Cfap45,11.593566367495853,DEG
Krt18,1759.3811222640654,3.3100195552920284,0.19379946800419975,17.07961115362968,2.1051707039154347e-65,9.971491900879444e-63,Krt18,64.67671268236386,DEG
Cldn7,1126.7125521198702,3.3063577534937107,0.19393456109092275,17.048832012688983,3.565877556291527e-65,1.6497573977875265e-62,Cldn7,64.44783357353865,DEG
Cldn6,3651.340485810696,3.3041708230456104,0.16416889601448412,20.126655555715583,4.31128680727746e-90,3.8985790792717174e-87,Cldn6,89.3653930848532,DEG
Ppp4r4,526.1760964831653,3.2965730866690666,0.311991125509445,10.566239925209885,4.2728424388579846e-26,2.6155054608812536e-24,Ppp4r4,25.369283121504395,DEG
Gm36543,40.276349126355214,3.2539456787238317,0.5189650448916204,6.270067147592529,3.6089244033953117e-10,5.71712033855783e-09,Gm36543,9.44262221506771,DEG
Nrp1,237.5671602980748,3.2512848167307054,0.3309099733294332,9.825285058706678,8.762577081825077e-23,4.262168911144941e-21,Nrp1,22.057368148647075,DEG
Krt8,2319.0046654356315,3.2458441047024156,0.21051902860929353,15.418293187768992,1.2332072224767807e-53,3.504774926279011e-51,Krt8,52.90896394042248,DEG
Hs3st6,23.71675677538492,3.244149210213069,0.5660742972576721,5.730960098222513,9.986375864930889e-09,1.305315121267642e-07,Hs3st6,8.000592092096905,DEG
Mak,94.33379104152178,3.2440931221277545,0.3036866282106488,10.682370643851748,1.2308757740174297e-26,7.924609271295388e-25,Mak,25.90978577597293,DEG
Cfap126,45.48674834163988,3.239627546541275,0.3691166818776873,8.776703155385368,1.6833654853947356e-18,6.088885993898704e-17,Cfap126,17.773821581553776,DEG
Elfn1,39.16250185491374,3.2272746890600055,0.48388736362304163,6.669475030090101,2.5672005288994492e-11,4.733261104905064e-10,Elfn1,10.590540206438382,DEG
Galnt3,682.8370236178918,3.2190075451132114,0.2299336024803187,13.999726487948818,1.5647175656462602e-44,2.660554807774932e-42,Galnt3,43.805564041983864,DEG
2410004P03Rik,82.27775210305583,3.2100955887219413,0.3548673304287934,9.045903393933495,1.4843266605878428e-19,5.84736526450189e-18,2410004P03Rik,18.828470511941724,DEG
Sertad4,110.12481416510492,3.2096372193991436,0.38170306868212933,8.408727837794858,4.144816326343413e-17,1.3299512257463847e-15,Sertad4,16.38249471004083,DEG
Myo3a,14.789780763152319,3.2053247450197198,0.920881445643951,3.4807137880580385,0.0005000795544787218,0.0026241852954945145,Myo3a,3.3009609010183847,DEG
Foxa1,89.94930308907878,3.177485993505647,0.366141447522005,8.678301828461201,4.017217678515154e-18,1.4094978570790207e-16,Foxa1,17.396074634781492,DEG
Igfbp2,5817.378941261885,3.1615718532383816,0.09223333679548214,34.27797326956564,1.6711292035284823e-257,1.6622722187497814e-253,Igfbp2,256.7769899712854,DEG
Fa2h,12.973034759505637,3.134778757374662,1.255328420320268,2.497178193874473,0.012518603199600275,0.04075357421908818,Fa2h,1.9024441261213982,DEG
Atp6v0a4,18.276500149372946,3.1347678318157617,1.0398472929241283,3.014642489476085,0.0025728232759159096,0.010721354472365125,Atp6v0a4,2.589590043921959,DEG
Samd9l,70.32085380632863,3.1342402331049812,0.490511301189897,6.3897411242143605,1.6616682377841797e-10,2.7433384168031928e-09,Samd9l,9.779455681443697,DEG
Hrc,31.046830166262666,3.132877393628068,0.47603016770104145,6.581258092860181,4.664840056675139e-11,8.323078752241724e-10,Hrc,10.331163242312813,DEG
Nog,135.56855534165746,3.1296735208470303,0.7640611808018329,4.096103295763095,4.201625135351633e-05,0.0002901589673042529,Nog,4.376582697506108,DEG
Cyp2s1,73.10757430721624,3.128525860039405,0.3458941360257091,9.044749633474192,1.5000853291590236e-19,5.897766311914944e-18,Cyp2s1,18.823884036325047,DEG
Prss12,29.174503156275698,3.1284617556847256,0.5690048817361527,5.498128146351109,3.8384395578987106e-08,4.5918169912710135e-07,Prss12,7.415845293634113,DEG
Cacna2d2,57.187013262904244,3.113674928456333,0.39984729990638207,7.787160071320605,6.853210705309688e-15,1.7939180759398807e-13,Cacna2d2,14.164105915381414,DEG
Ptger3,26.423250836382604,3.0972312398878716,0.5702750734301337,5.431118041436409,5.600207391939761e-08,6.503825210464076e-07,Ptger3,7.251795889510363,DEG
Sox18,41.508536739498915,3.0888775822408663,0.6379292890892597,4.842037566029779,1.2851445967750667e-06,1.2054062521566797e-05,Sox18,5.891048005368814,DEG
Gbp4,38.9366439559508,3.0845097777666193,0.4791162681571081,6.437914933740406,1.2112584761855833e-10,2.0403705440504652e-09,Gbp4,9.916763170809912,DEG
Thpo,66.19327192011357,3.0753448418438953,0.31704862353247126,9.699915450126301,3.0174858035715014e-22,1.4058515825820012e-20,Thpo,21.52035476446013,DEG
Tll1,27.34820273838957,3.0613877065018573,0.5838223050068531,5.243697748865422,1.5738995204146774e-07,1.705400711281568e-06,Tll1,6.803022996959395,DEG
